"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000004700",80.3394735023801,0.276656365372362,0.507323011240067,0.545325875710076,0.585529410664343,0.830866557316042
"ENSG00000004766",56.473639571359,-0.710508117275013,0.502099114364645,-1.41507542424983,0.15704638290247,0.573858665312541
"ENSG00000004776",2.21192691933892,2.29099222080058,1.78900989971034,1.28059225450431,0.200336921987706,NA
"ENSG00000004777",41.3439892718197,0.0799710041343442,0.484644773898139,0.165009525412013,0.868936484639307,NA
"ENSG00000004779",778.007897070239,0.569207393176036,0.402347867916357,1.41471457553335,0.1571521990917,0.573858665312541
"ENSG00000004799",10.7274087503969,-5.66578597509107,3.0773003148871,-1.84115471203172,0.0655988898640306,NA
"ENSG00000004809",0.302323292285878,-1.13628731517109,5.65768702294501,-0.200839549901369,0.840824036610338,NA
"ENSG00000004838",2.15144534066243,-0.32940044921138,1.3966008302745,-0.235858694961994,0.813542320699427,NA
"ENSG00000004846",0.166108483711115,-0.270730407480279,6.84472305063278,-0.0395531572976135,0.968449373250487,NA
"ENSG00000004848",0.942516310812196,-0.0935796904049102,2.53757709017382,-0.0368775753719073,0.970582619843631,NA
"ENSG00000004864",239.649279343623,0.4057437428028,0.632706800294133,0.641282411717684,0.52133921434578,0.803519059657543
"ENSG00000004866",73.8188084894122,-1.61557958521526,1.13603411775724,-1.42212241689074,0.154990716161353,0.572104696383607
"ENSG00000004897",396.577743007725,-0.308447395585633,0.234070115819233,-1.31775641032211,0.187585204109651,0.598869903993783
"ENSG00000004939",0.31347006056522,-1.42750718695775,3.77077061691496,-0.378571738242104,0.705005912336341,NA
"ENSG00000004948",10.6334842902848,-3.62510116545183,3.17315067468964,-1.14242957145626,0.253275505251713,NA
"ENSG00000004961",255.999616824055,0.189113495079908,0.425400440563284,0.444554064940548,0.656642049575096,0.866230229813847
"ENSG00000004975",384.014260569093,-0.101830126537701,0.299625493832075,-0.339858018205793,0.733963453352058,0.901099109658261
"ENSG00000005001",7.47379963082177,-0.713572377685707,1.55046991984197,-0.460229746191037,0.645351321861081,NA
"ENSG00000005007",415.679024179439,-0.267112681839868,0.23023016378347,-1.16019846161898,0.245968013188867,0.648067834764136
"ENSG00000005020",50.3241545612093,-1.2879075469977,1.04562594019853,-1.23170963676855,0.218057568713519,0.62459708229254
"ENSG00000005022",1344.30596152256,-0.223052960980756,0.369408526935043,-0.603811078297003,0.545969253237615,0.815498630125595
"ENSG00000005059",40.7050516004915,0.985033138372003,1.06301214287132,0.926643354902146,0.354111736926982,NA
"ENSG00000005075",163.340631357063,-0.034296566290648,0.28249756054631,-0.12140482283926,0.903370397065149,0.968390385057274
"ENSG00000005100",325.88498483794,0.598604579706375,0.671705688200029,0.891170925335555,0.372837479729801,0.732530277284802
"ENSG00000005102",6.10085707686003,-2.63422060851946,2.66847733745042,-0.987162443371662,0.323563009989111,NA
"ENSG00000005108",81.6869883454181,-1.46530479050343,1.46693100049579,-0.998891420256435,0.31784729292002,0.700151695295786
"ENSG00000005156",436.457494373538,0.422288790990698,0.460761276496839,0.91650234629384,0.359403477399597,0.723537608382048
"ENSG00000005175",336.716211212544,0.349094522947868,0.206854405615311,1.68763397573984,0.0914815130117147,0.488575420115706
"ENSG00000005187",44.1849587769891,-2.58852607491652,1.580384740292,-1.63790880089,0.101440719782881,0.509140059057103
"ENSG00000005189",20.4456687110237,0.035118692902069,0.604058063483097,0.0581379424017103,0.953638751824482,NA
"ENSG00000005194",150.674380807355,0.449961957735768,0.249897264831664,1.80058776569192,0.0717678789196678,0.456447620638707
"ENSG00000005206",370.70087543708,-0.693484327295418,0.349058950614998,-1.98672552608545,0.04695282149371,0.396178625961027
"ENSG00000005238",64.4342124149689,-0.4004343029709,0.8119576836565,-0.493171394311608,0.621891488302248,0.849698976927492
"ENSG00000005243",5.25088493192849,-2.50296988626958,2.73330519886002,-0.915730115800273,0.359808465320296,NA
"ENSG00000005249",181.324974308112,1.32145576216934,0.861990161676983,1.53302882204418,0.125268753576594,0.538351131254987
"ENSG00000005302",109.032389730804,-0.29746567512549,0.3710990873118,-0.801580185174525,0.422795843394368,0.75483961434337
"ENSG00000005339",482.205524594287,0.226297172128893,0.271639320964349,0.833079582607975,0.404799847739349,0.747719563984999
"ENSG00000005379",303.624210636499,-0.864179660329107,0.856434696699303,-1.00904326232888,0.312953886627688,0.696009783557024
"ENSG00000005436",48.5441739050659,-0.943366904582852,0.451724172779377,-2.08836932232005,0.0367645325711381,0.366481951771002
"ENSG00000005448",320.002161273197,-0.206993735473839,0.49537708133977,-0.417850851949013,0.67605616839958,0.875290011976079
"ENSG00000005469",37.01403339832,-1.07021627016256,0.667029520354146,-1.60445113372847,0.108614647579801,NA
"ENSG00000005471",13.8438420187274,-0.470300775647096,0.87559672984345,-0.537120297070071,0.591184521415116,NA
